Codebase,Feature,Orchestrator,Entities,Initial System Complexity,Final System Complexity,System Complexity Reduction,Initial Functionality Complexity,Final Functionality Complexity,Functionality Complexity Reduction,Initial Invocations Count,Initial Invocations Count W/ Empties,Final Invocations Count,Total Invocation Merges,Initial Accesses count,Final Accesses count,Total Trace Sweeps w/ Merges,Clusters with multiple invocations,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP
Acme-Recycling-maven,LessonBuyerController.delete,2,"Buyer, ",44,44,0,188,93,95,8,10,4,5,13,8,1,2,0.000000,1.000000,1.000000,0.000000,0.375000,0.000000,0.230769,0.600000,0.580645,0.000000,0.063830
Acme-Recycling-maven,CourseBuyerController.create,0,"DomainEntity, UserAccount, ",122,91,31,70,58,12,5,8,3,2,9,7,1,0,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.222222,0.000000,1.090909,0.000000,0.771429
Acme-Recycling-maven,CourseBuyerController.create,6,"Lesson, Course, Opinable, Opinion, ",122,90,32,70,59,11,5,6,3,2,9,7,1,1,1.000000,0.000000,0.000000,1.000000,0.400000,0.500000,0.555556,1.500000,1.363636,0.836066,0.000000
Acme-Recycling-maven,CourseBuyerController.create,2,"Material, ",122,91,31,70,59,11,5,7,3,3,9,7,1,1,0.500000,0.500000,0.500000,0.500000,0.400000,1.000000,0.222222,1.500000,0.545455,0.163934,0.142857
Acme-Recycling-maven,BuyerController.createBuyer,6,"Course, Opinion, ",472,360,112,7,6,1,5,7,3,4,7,6,2,0,1.000000,0.000000,0.000000,1.000000,0.400000,1.000000,0.285714,1.000000,0.666667,0.110169,0.000000
Acme-Recycling-maven,BuyerController.createBuyer,2,"Buy, Buyer, ",472,361,111,7,6,1,5,8,3,3,7,6,1,0,1.000000,0.000000,0.000000,1.000000,0.200000,1.000000,0.285714,0.000000,1.333333,0.052966,0.000000
Acme-Recycling-maven,BuyerController.createBuyer,0,"Actor, UserAccount, ",472,362,110,7,6,1,5,6,3,3,7,6,2,0,1.000000,0.000000,0.000000,1.000000,0.400000,0.500000,0.428571,2.000000,1.000000,0.836864,0.000000
Acme-Recycling-maven,CommentRecyclerController.delete,6,"Recycler, ",17,16,1,247,67,180,14,22,4,12,17,6,2,2,0.000000,1.000000,1.000000,0.000000,0.214286,0.000000,0.176471,0.620690,0.875000,0.000000,0.121457
Acme-Recycling-maven,CommentRecyclerController.delete,0,"DomainEntity, ",17,17,0,247,68,179,14,20,4,11,17,6,1,1,0.000000,1.000000,1.000000,0.000000,0.285714,0.000000,0.235294,1.655172,0.875000,0.000000,0.534413
Acme-Recycling-maven,CommentRecyclerController.delete,4,"Comment, Newscast, ",17,17,0,247,70,177,14,15,4,11,17,6,2,1,0.142857,0.857143,0.900000,0.100000,0.500000,0.000000,0.588235,0.724138,1.250000,1.000000,0.340081
Acme-Recycling-maven,LessonBuyerController.create,2,"Buyer, ",42,44,-2,184,91,93,9,14,4,7,13,8,2,1,0.000000,1.000000,1.000000,0.000000,0.222222,0.000000,0.153846,1.285714,0.734694,0.000000,0.043478
Acme-Recycling-maven,LessonBuyerController.create,0,"DomainEntity, UserAccount, ",42,44,-2,184,92,92,9,12,4,6,13,8,1,1,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.307692,0.642857,0.979592,0.000000,0.652174
Acme-Recycling-maven,LessonBuyerController.create,6,"Lesson, Course, ",42,44,-2,184,93,91,9,11,4,6,13,8,2,1,0.250000,0.750000,0.714286,0.285714,0.444444,0.000000,0.538462,1.071429,1.285714,1.000000,0.293478
Acme-Recycling-maven,ItemRecyclerController.create,7,"LabelProduct, ",104,103,1,70,70,0,5,9,3,5,8,7,3,0,0.000000,1.000000,1.000000,0.000000,0.200000,1.000000,0.125000,0.000000,0.666667,0.000000,0.057143
Acme-Recycling-maven,ItemRecyclerController.create,0,"DomainEntity, UserAccount, ",104,105,-1,70,72,-2,5,6,3,2,8,7,1,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.250000,1.500000,0.666667,0.000000,0.757143
Acme-Recycling-maven,ItemRecyclerController.create,6,"Opinable, Opinion, Recycler, Item, ",104,105,-1,70,72,-2,5,6,4,2,8,8,1,1,0.500000,0.500000,0.200000,0.800000,0.400000,0.000000,0.625000,1.500000,1.666667,1.000000,0.128571
Acme-Recycling-maven,LabelMaterialManagerController.delete,2,"Material, ",8,8,0,78,72,6,5,8,4,2,8,7,1,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.125000,0.000000,0.562500,0.000000,0.128205
Acme-Recycling-maven,LabelMaterialManagerController.delete,7,"Label, LabelMaterial, ",8,8,0,78,73,5,5,5,4,1,8,7,1,1,0.333333,0.666667,0.750000,0.250000,0.600000,0.000000,0.500000,3.000000,0.750000,1.000000,0.128205
Acme-Recycling-maven,LabelMaterialManagerController.delete,0,"Manager, DomainEntity, UserAccount, ",8,8,0,78,74,4,5,8,4,3,8,7,2,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.375000,0.000000,1.687500,0.000000,0.730769
Acme-Recycling-maven,LabelProductManagerController.delete,0,"Manager, DomainEntity, UserAccount, ",7,7,0,79,73,6,5,8,4,3,8,7,2,1,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.375000,0.000000,1.687500,0.000000,0.708861
Acme-Recycling-maven,LabelProductManagerController.delete,6,"Item, ",7,7,0,79,74,5,5,8,4,2,8,7,1,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.125000,0.000000,0.562500,0.000000,0.151899
Acme-Recycling-maven,LabelProductManagerController.delete,7,"Label, LabelProduct, ",7,7,0,79,75,4,5,5,4,1,8,7,1,1,0.333333,0.666667,0.750000,0.250000,0.600000,0.000000,0.500000,3.000000,0.750000,1.000000,0.126582
Acme-Recycling-maven,CourseAdminController.delete,2,"Buyer, ",75,0,75,331,90,241,16,26,4,15,24,7,2,1,0.000000,1.000000,1.000000,0.000000,0.187500,0.333333,0.125000,1.407821,0.750000,0.000000,0.036254
Acme-Recycling-maven,CourseAdminController.delete,6,"Lesson, Course, Recycler, ",75,0,75,331,90,241,16,17,4,13,24,7,2,1,0.250000,0.750000,0.812500,0.187500,0.500000,0.000000,0.666667,0.536313,1.500000,1.000000,0.456193
Acme-Recycling-maven,CourseAdminController.delete,0,"DomainEntity, ",75,44,31,331,92,239,16,22,4,14,24,7,2,1,0.000000,1.000000,1.000000,0.000000,0.312500,0.200000,0.208333,1.055866,0.750000,0.000000,0.498489
Acme-Recycling-maven,CourseBuyerController.delete,2,"Buyer, Material, ",75,0,75,440,94,346,22,29,3,21,31,7,2,0,0.000000,1.000000,1.000000,0.000000,0.363636,0.125000,0.258065,1.040000,0.700000,0.000000,0.086364
Acme-Recycling-maven,CourseBuyerController.delete,0,"DomainEntity, UserAccount, ",75,31,44,440,111,329,22,30,4,19,31,9,2,1,0.000000,1.000000,1.000000,0.000000,0.318182,0.142857,0.322581,1.026667,1.000000,0.000000,0.645455
Acme-Recycling-maven,CourseBuyerController.delete,6,"Lesson, Course, Recycler, ",75,44,31,440,119,321,22,30,4,20,31,9,2,1,0.285714,0.714286,0.769231,0.230769,0.318182,0.000000,0.419355,0.933333,1.300000,1.000000,0.261364
Acme-Recycling-maven,ProfileEditorController.saveEditor,4,"Newscast, Editor, ",1427,573,854,396,100,296,15,22,3,13,33,7,1,1,0.750000,0.250000,0.375000,0.625000,0.266667,0.750000,0.242424,1.285714,1.043478,0.052558,0.032828
Acme-Recycling-maven,ProfileEditorController.saveEditor,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1427,574,853,396,102,294,15,15,3,12,33,7,1,0,0.750000,0.250000,0.545455,0.454545,0.533333,0.625000,0.666667,0.428571,1.434783,0.918010,0.871212
Acme-Recycling-maven,ProfileEditorController.saveEditor,6,"Opinion, ",1427,403,1024,396,153,243,15,24,5,11,33,11,1,2,0.666667,0.333333,0.333333,0.666667,0.200000,0.666667,0.090909,1.285714,0.521739,0.029432,0.053030
Acme-Recycling-maven,EditorAdminController.saveEditor,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1432,572,860,402,99,303,15,15,3,12,33,7,1,0,0.750000,0.250000,0.545455,0.454545,0.533333,0.625000,0.666667,0.428571,1.434783,0.918296,0.875622
Acme-Recycling-maven,EditorAdminController.saveEditor,4,"Newscast, Editor, ",1432,572,860,402,102,300,15,22,3,13,33,7,1,1,0.750000,0.250000,0.375000,0.625000,0.266667,0.750000,0.242424,1.285714,1.043478,0.052374,0.032338
Acme-Recycling-maven,EditorAdminController.saveEditor,6,"Opinion, ",1432,403,1029,402,156,246,15,24,5,11,33,11,1,2,0.666667,0.333333,0.333333,0.666667,0.200000,0.666667,0.090909,1.285714,0.521739,0.029330,0.049751
Acme-Recycling-maven,LabelProductManagerController.save,7,"Label, LabelProduct, ",230,43,187,154,79,75,10,11,4,7,15,7,1,1,0.400000,0.600000,0.714286,0.285714,0.500000,0.400000,0.466667,0.600000,0.954545,0.060870,0.116883
Acme-Recycling-maven,LabelProductManagerController.save,0,"Manager, DomainEntity, UserAccount, ",230,42,188,154,110,44,10,14,5,7,15,8,2,1,0.333333,0.666667,0.833333,0.166667,0.300000,0.000000,0.400000,1.800000,1.363636,0.782609,0.779221
Acme-Recycling-maven,LabelProductManagerController.save,6,"Item, ",230,223,7,154,115,39,10,16,5,6,15,8,1,2,0.500000,0.500000,0.500000,0.500000,0.200000,0.500000,0.133333,0.600000,0.681818,0.156522,0.077922
Acme-Recycling-maven,NewscastAdminController.delete,0,"DomainEntity, UserAccount, ",38,38,0,419,106,313,20,26,4,17,30,9,1,1,0.000000,1.000000,1.000000,0.000000,0.350000,0.142857,0.266667,1.394366,0.848057,0.000000,0.601432
Acme-Recycling-maven,NewscastAdminController.delete,4,"Comment, Newscast, Editor, ",38,38,0,419,106,313,20,21,4,17,30,9,2,1,0.200000,0.800000,0.894737,0.105263,0.500000,0.000000,0.633333,0.845070,1.409894,1.000000,0.322196
Acme-Recycling-maven,NewscastAdminController.delete,6,"Recycler, ",38,38,0,419,113,306,20,34,5,17,30,12,2,2,0.000000,1.000000,1.000000,0.000000,0.150000,0.000000,0.100000,0.760563,0.742049,0.000000,0.071599
Acme-Recycling-maven,CommentRecyclerController.addNewspaper,6,"Recycler, ",269,21,248,338,92,246,18,30,4,17,23,7,2,2,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.130435,1.375546,0.811594,0.000000,0.088757
Acme-Recycling-maven,CommentRecyclerController.addNewspaper,0,"DomainEntity, UserAccount, ",269,55,214,338,92,246,18,20,4,14,23,6,1,1,0.125000,0.875000,0.888889,0.111111,0.444444,0.500000,0.391304,0.707424,0.913043,0.669145,0.724852
Acme-Recycling-maven,CommentRecyclerController.addNewspaper,4,"Comment, Newscast, ",269,38,231,338,93,245,18,23,4,17,23,6,1,1,0.714286,0.285714,0.545455,0.454545,0.388889,0.142857,0.478261,0.917031,1.275362,0.330855,0.168639
Acme-Recycling-maven,MaterialAdminController.save,0,"Actor, DomainEntity, UserAccount, ",227,224,3,233,148,85,9,10,5,4,16,9,1,1,0.250000,0.750000,0.857143,0.142857,0.444444,0.250000,0.437500,0.600000,1.032787,0.792952,0.789700
Acme-Recycling-maven,MaterialAdminController.save,7,"LabelMaterial, ",227,225,2,233,149,84,9,15,5,8,16,9,3,1,0.000000,1.000000,1.000000,0.000000,0.222222,1.000000,0.125000,1.200000,0.590164,0.000000,0.034335
Acme-Recycling-maven,MaterialAdminController.save,2,"Buy, Material, ",227,227,0,233,153,80,9,12,5,4,16,9,1,1,0.666667,0.333333,0.571429,0.428571,0.333333,0.000000,0.437500,1.200000,1.377049,0.207048,0.158798
Acme-Recycling-maven,NewscastEditorController.delete,4,"Comment, Newscast, Editor, ",38,38,0,356,105,251,19,21,4,17,27,9,2,1,0.222222,0.777778,0.882353,0.117647,0.473684,0.000000,0.629630,0.852632,1.457143,1.000000,0.320225
Acme-Recycling-maven,NewscastEditorController.delete,0,"DomainEntity, UserAccount, ",38,38,0,356,106,250,19,24,4,15,27,9,1,1,0.000000,1.000000,1.000000,0.000000,0.368421,0.142857,0.259259,1.389474,0.771429,0.000000,0.598315
Acme-Recycling-maven,NewscastEditorController.delete,6,"Recycler, ",38,38,0,356,113,243,19,32,5,16,27,12,2,2,0.000000,1.000000,1.000000,0.000000,0.157895,0.000000,0.111111,0.757895,0.771429,0.000000,0.075843
Acme-Recycling-maven,CommentRecyclerController.save,6,"Recycler, ",248,0,248,344,80,264,18,30,3,18,22,5,2,0,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.136364,1.375546,0.844221,0.000000,0.087209
Acme-Recycling-maven,CommentRecyclerController.save,4,"Comment, Newscast, ",248,0,248,344,86,258,18,23,4,17,22,6,1,1,0.571429,0.428571,0.600000,0.400000,0.388889,0.142857,0.454545,0.917031,1.206030,0.274194,0.165698
Acme-Recycling-maven,CommentRecyclerController.save,0,"DomainEntity, UserAccount, ",248,17,231,344,90,254,18,20,4,14,22,6,1,1,0.125000,0.875000,0.888889,0.111111,0.444444,0.500000,0.409091,0.707424,0.949749,0.725806,0.732558
Acme-Recycling-maven,LessonBuyerController.save,6,"Lesson, Course, ",238,13,225,262,105,157,12,16,5,9,19,9,1,1,0.500000,0.500000,0.666667,0.333333,0.333333,0.250000,0.473684,1.263158,1.451613,0.239496,0.229008
Acme-Recycling-maven,LessonBuyerController.save,2,"Buyer, ",238,44,194,262,120,142,12,18,5,11,19,7,4,1,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.157895,0.631579,0.645161,0.000000,0.045802
Acme-Recycling-maven,LessonBuyerController.save,0,"DomainEntity, UserAccount, ",238,57,181,262,141,121,12,15,6,7,19,10,2,1,0.200000,0.800000,0.857143,0.142857,0.416667,0.400000,0.368421,1.105263,0.903226,0.760504,0.709924
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",447,423,24,303,221,82,14,17,7,7,30,19,1,1,0.333333,0.666667,0.727273,0.272727,0.428571,0.500000,0.366667,1.263158,0.970588,0.762864,0.785479
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,5,"ConfigurationSystem, ",447,445,2,303,222,81,14,24,7,9,30,20,2,2,0.000000,1.000000,1.000000,0.000000,0.142857,0.000000,0.066667,0.789474,0.529412,0.000000,0.033003
Acme-Recycling-maven,FinderBuyerController.listByKeywordPriceDate,2,"Buyer, Material, Finder, ",447,423,24,303,223,80,14,16,7,9,30,19,2,1,0.500000,0.500000,0.529412,0.470588,0.428571,0.166667,0.566667,0.947368,1.500000,0.237136,0.145215
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,6,"Course, Opinion, Recycler, Item, ",1772,667,1105,457,129,328,21,22,3,18,43,9,1,1,0.800000,0.200000,0.333333,0.666667,0.476190,0.700000,0.418605,0.437500,0.972973,0.241535,0.166302
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,4,"Comment, ",1772,687,1085,457,130,327,21,36,4,25,43,10,1,1,0.666667,0.333333,0.333333,0.666667,0.142857,1.000000,0.069767,1.750000,0.540541,0.019187,0.021882
Acme-Recycling-maven,ProfileRecyclerController.saveAgent,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1772,950,822,457,216,241,21,27,4,18,43,14,1,0,0.750000,0.250000,0.545455,0.454545,0.380952,0.625000,0.511628,0.812500,1.486487,0.739278,0.759300
Acme-Recycling-maven,CourseBuyerController.save,2,"Buyer, Material, ",455,51,404,568,128,440,35,45,5,39,49,10,2,2,0.153846,0.846154,0.846154,0.153846,0.371429,0.307692,0.265306,0.762570,0.721030,0.087912,0.151408
Acme-Recycling-maven,CourseBuyerController.save,0,"DomainEntity, UserAccount, ",455,71,384,568,138,430,35,54,5,33,49,10,2,1,0.125000,0.875000,0.909091,0.090909,0.228571,0.250000,0.224490,1.568715,0.991416,0.395604,0.524648
Acme-Recycling-maven,CourseBuyerController.save,6,"Lesson, Course, Opinable, Opinion, ",455,20,435,568,141,427,35,42,6,31,49,11,1,2,0.428571,0.571429,0.560000,0.440000,0.400000,0.214286,0.510204,0.668715,1.287554,0.516484,0.299296
Acme-Recycling-maven,RecyclerController.saveRecycler,6,"Course, Opinion, Recycler, Item, ",1777,666,1111,462,127,335,21,22,3,18,43,9,1,1,0.800000,0.200000,0.333333,0.666667,0.476190,0.700000,0.418605,0.437500,0.972973,0.240855,0.164502
Acme-Recycling-maven,RecyclerController.saveRecycler,4,"Comment, ",1777,684,1093,462,130,332,21,36,4,25,43,10,1,1,0.666667,0.333333,0.333333,0.666667,0.142857,1.000000,0.069767,1.750000,0.540541,0.019133,0.021645
Acme-Recycling-maven,RecyclerController.saveRecycler,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1777,956,821,462,216,246,21,27,4,18,43,14,1,0,0.750000,0.250000,0.545455,0.454545,0.380952,0.625000,0.511628,0.812500,1.486487,0.740011,0.761905
Acme-Recycling-maven,ProfileBuyerController.saveAgent,2,"Buy, Buyer, Material, Finder, ",1545,622,923,475,119,356,21,30,3,18,45,10,1,1,0.833333,0.166667,0.375000,0.625000,0.285714,0.500000,0.355556,1.368421,1.285714,0.085437,0.067368
Acme-Recycling-maven,ProfileBuyerController.saveAgent,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1545,904,641,475,204,271,21,25,4,18,45,15,1,0,0.666667,0.333333,0.565217,0.434783,0.428571,0.666667,0.511111,0.789474,1.232143,0.847249,0.810526
Acme-Recycling-maven,ProfileBuyerController.saveAgent,6,"Course, Opinion, ",1545,644,901,475,236,239,21,30,8,14,45,23,1,2,0.666667,0.333333,0.333333,0.666667,0.285714,0.833333,0.133333,0.842105,0.482143,0.067314,0.071579
Acme-Recycling-maven,IncidenceRecyclerController.save,6,"Recycler, Item, ",1003,417,586,688,362,326,19,22,6,16,50,20,3,1,0.250000,0.750000,0.777778,0.222222,0.421053,0.750000,0.180000,1.687500,0.551020,0.083749,0.104651
Acme-Recycling-maven,IncidenceRecyclerController.save,5,"TabooWord, ",1003,412,591,688,370,318,19,36,7,18,50,22,6,2,0.000000,1.000000,1.000000,0.000000,0.052632,1.000000,0.020000,0.000000,0.489796,0.000000,0.005814
Acme-Recycling-maven,IncidenceRecyclerController.save,0,"Actor, Message, MessageFolder, DomainEntity, Request, Incidence, UserAccount, ",1003,417,586,688,393,295,19,19,7,12,50,21,1,1,0.800000,0.200000,0.625000,0.375000,0.526316,0.200000,0.800000,1.312500,1.959184,0.916251,0.864826
Acme-Recycling-maven,IncidenceManagerController.edit,6,"Recycler, Item, ",685,385,300,583,272,311,11,14,4,10,39,15,3,0,0.000000,1.000000,1.000000,0.000000,0.363636,0.750000,0.128205,1.875000,0.483871,0.000000,0.089194
Acme-Recycling-maven,IncidenceManagerController.edit,5,"TabooWord, ",685,390,295,583,346,237,11,20,5,10,39,20,4,1,0.000000,1.000000,1.000000,0.000000,0.090909,1.000000,0.025641,0.000000,0.387097,0.000000,0.006861
Acme-Recycling-maven,IncidenceManagerController.edit,0,"Actor, Message, MessageFolder, DomainEntity, Request, Incidence, UserAccount, ",685,389,296,583,354,229,11,11,5,6,39,19,1,0,0.833333,0.166667,0.666667,0.333333,0.545455,0.000000,0.846154,1.125000,2.129032,1.000000,0.885077
Acme-Recycling-maven,BuyerController.saveBuyer,2,"Buy, Buyer, Material, Finder, ",1545,618,927,475,117,358,21,30,3,18,45,10,1,1,0.833333,0.166667,0.375000,0.625000,0.285714,0.500000,0.355556,1.368421,1.285714,0.085437,0.067368
Acme-Recycling-maven,BuyerController.saveBuyer,0,"Actor, MessageFolder, DomainEntity, UserAccount, ",1545,907,638,475,204,271,21,25,4,18,45,15,1,0,0.666667,0.333333,0.565217,0.434783,0.428571,0.666667,0.511111,0.789474,1.232143,0.847249,0.810526
Acme-Recycling-maven,BuyerController.saveBuyer,6,"Course, Opinion, ",1545,646,899,475,233,242,21,30,8,14,45,23,1,2,0.666667,0.333333,0.333333,0.666667,0.285714,0.833333,0.133333,0.842105,0.482143,0.067314,0.071579
Acme-Recycling-maven,ItemRecyclerController.save,7,"LabelProduct, ",639,7,632,406,154,252,24,41,4,32,41,11,3,1,0.250000,0.750000,0.750000,0.250000,0.166667,1.000000,0.097561,1.784387,0.645652,0.010955,0.029557
Acme-Recycling-maven,ItemRecyclerController.save,6,"Opinable, Opinion, Recycler, Item, ",639,232,407,406,236,170,24,26,7,18,41,18,1,1,0.727273,0.272727,0.391304,0.608696,0.458333,0.272727,0.560976,0.490706,1.350000,0.663537,0.258621
Acme-Recycling-maven,ItemRecyclerController.save,0,"Actor, Manager, DomainEntity, Request, UserAccount, ",639,490,149,406,274,132,24,30,8,19,41,22,3,1,0.222222,0.777778,0.857143,0.142857,0.375000,0.444444,0.341463,0.724907,1.004348,0.325509,0.669951
Acme-Recycling-maven,RequestManagerController.saveChangeStatus,5,"TabooWord, ",913,298,615,694,262,432,13,20,4,13,50,17,4,0,0.000000,1.000000,1.000000,0.000000,0.230769,1.000000,0.060000,1.000000,0.353933,0.000000,0.017291
Acme-Recycling-maven,RequestManagerController.saveChangeStatus,0,"Actor, Manager, Carrier, Message, MessageFolder, DomainEntity, Request, UserAccount, ",913,524,389,694,323,371,13,13,5,8,50,21,1,0,0.857143,0.142857,0.697674,0.302326,0.538462,0.142857,0.860000,1.000000,2.174157,0.960570,0.913545
Acme-Recycling-maven,RequestManagerController.saveChangeStatus,6,"Recycler, Item, ",913,896,17,694,627,67,13,20,8,6,50,44,1,1,0.333333,0.666667,0.750000,0.250000,0.230769,0.666667,0.080000,1.000000,0.471910,0.039430,0.048991
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,5,"TabooWord, ",921,297,624,675,256,419,13,20,4,13,50,17,4,0,0.000000,1.000000,1.000000,0.000000,0.230769,1.000000,0.060000,1.000000,0.353933,0.000000,0.017778
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,0,"Actor, Manager, Carrier, Message, MessageFolder, DomainEntity, Request, UserAccount, ",921,524,397,675,323,352,13,13,5,8,50,21,1,0,0.857143,0.142857,0.697674,0.302326,0.538462,0.142857,0.860000,1.000000,2.174157,0.960912,0.911111
Acme-Recycling-maven,RequestCarrierController.saveChangeStatus,6,"Recycler, Item, ",921,885,36,675,627,48,13,20,8,6,50,44,1,1,0.333333,0.666667,0.750000,0.250000,0.230769,0.666667,0.080000,1.000000,0.471910,0.039088,0.050370
Acme-Recycling-maven,RequestManagerController.save,5,"TabooWord, ",1008,64,944,834,274,560,32,58,6,33,73,19,7,0,0.000000,1.000000,1.000000,0.000000,0.093750,1.000000,0.041096,0.750000,0.585366,0.000000,0.014388
Acme-Recycling-maven,RequestManagerController.save,0,"Actor, Manager, Carrier, Message, MessageFolder, DomainEntity, Request, UserAccount, ",1008,290,718,834,340,494,32,32,7,25,73,24,1,0,0.562500,0.437500,0.714286,0.285714,0.500000,0.125000,0.767123,0.750000,2.048780,0.957341,0.880096
Acme-Recycling-maven,RequestManagerController.save,3,"CleanPoint, ",1008,535,473,834,396,438,32,45,7,33,73,27,7,1,0.100000,0.900000,0.900000,0.100000,0.312500,0.400000,0.136986,1.750000,0.585366,0.006944,0.043165
Acme-Recycling-maven,RequestManagerController.save,6,"Recycler, Item, ",1008,766,242,834,645,189,32,58,10,26,73,45,4,1,0.333333,0.666667,0.750000,0.250000,0.093750,0.666667,0.054795,0.750000,0.780488,0.035714,0.040767
